signal c1bcc
type 0
comment created using xlabel Tue Aug 29 11:47:10 2000
comment created using xlabel Mon Jul 13 14:02:37 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.238486  -1  H*
    0.420962  -1  L*H
    0.784556  -1  L*H
    1.330905  -1  L*H
    1.748208  -1  0%
signal c1brg
type 0
comment created using xlabel Tue Aug 29 11:45:50 2000
comment created using xlabel Mon Jul 13 14:05:56 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.215699  -1  H*
    0.649757  -1  L*H
    1.233023  -1  L*H
    1.551379  -1  0%
signal f2bcc
type 0
comment created using xlabel Wed Jun  5 15:31:03 2002
comment created using xlabel Tue Jul 28 16:29:14 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    1.335836   -1 H*L
    1.997188   -1 H*L
    2.367733   -1 %
    3.290432   -1 H*L
    3.839214   -1 H*L
    4.247282   -1 H*
    4.589685   -1 !H*L
    5.044657   -1 H*L
    5.330774   -1 H%
    6.825142   -1 H*L
    7.266044   -1 H*L
    7.660041   -1 H%
    9.037901   -1 H*L
    9.492874   -1 H*L
    9.854038   -1 H*L
   10.543533   -1 H*L
   11.672612   -1 H*L
   12.080680   -1 H*L
   13.336966   -1 H*L
   13.815391   -1 %
   14.990809   -1 H*L
   15.431710   -1 H*
   16.504880   -1 !H*
   17.926084   -1 H*L
   18.104321   -1 %
   18.468669   -1 H*L
   19.251973   -1 H*L
   19.791374   -1 H*L
   20.870175   -1 H*L
   22.580680   -1 H*L
   23.348971   -1 H*L
   23.916515   -1 H*L
   24.657605   -1 H*L
   25.182934   -1 H*L
   25.383493   -1 %
   25.524207   -1 H*L
   26.054227   -1 H*L
   26.443533   -1 H*L
   26.809388   -1 %
   29.372047   -1 H*L
   29.686307   -1 H*L
   30.188184   -1 H*L
   31.290438   -1 H*L
   31.595317   -1 %
   33.150095   -1 H*L
   34.735465   -1 H*L
   35.096441   -1 %
   35.843041   -1 H*L
   36.907771   -1 H*L
   37.346346   -1 %
   37.460113   -1 H*
   38.065181   -1 H*
   38.238727   -1 !H*L
   38.454487   -1 %
   39.293512   -1 H*L
   39.668747   -1 H*L
   39.978316   -1 %
   40.236290   -1 H*L
   41.235355   -1 H*
   41.413592   -1 !H*L
   41.830099   -1 H*
   41.989574   -1 !H*L
   42.084325   -1 %
   42.500833   -1 H*L
   42.763497   -1 %
   43.990887   -1 #
   45.284696   -1 H*L
   45.528599   -1 %
   46.399326   -1 H*L
   46.995201   -1 #
   47.060867   -1 H*L
   47.276627   -1 %
   47.731600   -1 H*L
   48.238168   -1 H*L
   49.128787   -1 !H*L
   49.448114   -1 %
   49.825591   -1 #
   50.721466   -1 H*L
   51.556365   -1 H*L
   52.682071   -1 H*L
   53.821848   -1 H*L
   53.995395   -1 %
signal i1cer
type 0
comment created using xlabel Wed Jun  7 17:00:44 2000
comment created using xlabel Wed Feb 11 10:02:34 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.205754  -1  H*L
    0.908586  -1  H*L
    1.303758  -1  %H
signal i1cma
type 0
comment created using xlabel Wed Jun  7 16:54:15 2000
comment created using xlabel Tue Feb 10 10:25:19 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.322983  -1  H*
    1.035773  -1  H*L
    1.536014  -1  0%
signal cambridge/c-mapt-f.wav
type 0
comment created using xlabel Tue Apr 30 09:23:28 2002
comment created using xlabel Fri Apr 19 12:35:07 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    1.258158   -1 H*L
    1.602986   -1 %
    1.756761   -1 H*L
    2.134208   -1 %
    3.185093   -1 H*L
    3.428265   -1 %
    3.571860   -1 H*L
    3.889590   -1 %
    4.089103   -1 H*L
    4.322955   -1 %
    5.077640   -1 %
    5.704479   -1 H*
    6.375496   -1 !H*
    6.701685   -1 H*L
    7.265526   -1 %
    8.122468   -1 %
   10.242877   -1 %
   10.809139   -1 H*L
   11.536074   -1 %
   12.258531   -1 H*L
   12.538121   -1 %
   12.766454   -1 H*
   13.115942   -1 !H*L
   13.390873   -1 %
   13.554617   -1 H*L
   14.142408   -1 !H*
   14.361421   -1 %
   14.552474   -1 H*L
   15.069717   -1 %
   15.186863   -1 H*
   15.853221   -1 !H*L
   16.058254   -1 %
   16.212679   -1 H*L
   16.366454   -1 %
   16.798699   -1 H*L
   17.311282   -1 L*H
   18.014918   -1 H*L
   18.415665   -1 %
   18.728954   -1 H*L
   19.358033   -1 L*H
   19.535107   -1 H%
   20.440417   -1 H*
   20.706028   -1 !H*L
   21.432963   -1 %
   21.620007   -1 H*
   22.370242   -1 !H*L
   22.948063   -1 H*L
   23.535203   -1 %
   25.493168   -1 H*
   25.949833   -1 !H*
   27.716094   -1 H*
   28.046943   -1 !H*
   29.429327   -1 H*
   29.895311   -1 H*L
   30.165113   -1 %
   30.593818   -1 H*L
   31.083102   -1 H*
   31.497828   -1 !H*
   32.029050   -1 H*L
   33.840140   -1 %
   34.567299   -1 H*L
   34.917864   -1 H*L
   35.672759   -1 %
   36.242067   -1 %H
   36.497168   -1 !H*L
   36.627038   -1 %
   36.849672   -1 #
   37.332045   -1 %
   38.366553   -1 H*
   38.732972   -1 !H*
   39.322024   -1 !H*L
   39.688442   -1 %
   40.836126   -1 H*
   41.077313   -1 #
   41.225721   -1 H*
   41.468033   -1 !H*L
   42.106431   -1 %
   42.530477   -1 H*L
   42.898605   -1 %
   43.202145   -1 %H
   43.416497   -1 !H*L
   43.607551   -1 %
   44.173812   -1 H*
   44.537280   -1 !H*
   44.998605   -1 !H*L
   45.436630   -1 %
   46.454427   -1 H*L
   47.405035   -1 #
   48.950919   -1 #
signal m2acma
type 0
comment created using xlabel Mon Apr 29 15:36:36 2002
comment created using xlabel Tue Feb 17 19:06:11 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.383676   -1 %H
    0.716697   -1 L*H
    1.162289   -1 H%
    1.697000   -1 H*
    1.992498   -1 !H*
    2.494375   -1 !H*L
    2.911824   -1 %
    4.416138   -1 H*L
    4.749160   -1 %
    5.217639   -1 H*L
    5.996252   -1 %
    7.135114   -1 H*L
    7.449373   -1 H*L
    7.871513   -1 H*L
    8.368700   -1 %
    9.591022   -1 H*L
   10.172637   -1 H*L
   11.349185   -1 !H*
   12.019918   -1 H*
   12.657818   -1 !H*
   13.201910   -1 %
   13.795336   -1 #
   14.039239   -1 H*
   15.118041   -1 !H*L
   15.709037   -1 %
   17.648808   -1 H*
   18.028734   -1 !H*L
   18.755753   -1 %
   19.092711   -1 H*
   19.242805   -1 #
   19.317852   -1 H*
   19.758754   -1 L*H
   20.110537   -1 H%
   20.470948   -1 L*H
   20.682018   -1 H%
   20.990646   -1 L*H
   21.239239   -1 H%
   21.708283   -1 H*
   22.435302   -1 !H*L
   23.101345   -1 %
   23.766258   -1 H*
   23.841305   -1 %
   24.113350   -1 H*
   24.432300   -1 L*H
   24.812226   -1 %
   25.617852   -1 H*
   25.730423   -1 %
   26.118600   -1 H*
   26.310908   -1 !H*
   26.550121   -1 %
   26.756500   -1 H*L
   27.009784   -1 %
   27.417476   -1 H*L
   27.867758   -1 H*L
   27.976015   -1 %
   28.444118   -1 H*
   28.706783   -1 H*
   29.016352   -1 !H*L
   29.738680   -1 %
   30.047308   -1 H*
   30.150497   -1 %
   30.342805   -1 H*
   30.999467   -1 !H*
   31.187085   -1 %
   31.370012   -1 H*
   31.534178   -1 %
   32.511563   -1 H*
   32.732014   -1 %
   33.599746   -1 %
signal q2cer
type 0
comment created using xlabel Thu Feb 19 09:41:28 1998
comment created using xlabel Wed Feb 11 09:59:55 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.702788  -1  L*H
    1.172251  -1  H%
signal q2cma
type 0
comment created using xlabel Thu Jun  8 15:51:08 2000
comment created using xlabel Tue Feb 10 11:10:13 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.429499  -1  H*
    0.857283  -1  L*H
    1.289794  -1  H%
signal cambridge/r3cer
type 0
comment created using xlabel Mon Nov 20 16:00:46 2000
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
signal r3acma
type 0
comment created using xlabel Fri Apr 19 14:16:57 2002
comment created using xlabel Thu Sep 24 18:14:34 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    1.845510   -1 H*
    2.240019   -1 L*H
    2.508027   -1 %
    2.882561   -1 L*H
    3.283502   -1 #
    4.102345   -1 L*H
    4.432621   -1 H*L
    5.321612   -1 %
    6.334447   -1 H*
    6.706005   -1 H*
    7.111967   -1 %
    7.756306   -1 H*L
    8.249583   -1 !H*L
    8.696829   -1 %
    9.672159   -1 H*L
   10.227206   -1 H*
   10.630876   -1 H*L
   11.297846   -1 %
   11.832708   -1 H*L
   12.190506   -1 H*L
   12.621700   -1 H*L
   12.961150   -1 !H*L
   13.369408   -1 !H*L
   14.277666   -1 !H*L
   14.451979   -1 %
   15.479498   -1 H*L
   15.704269   -1 H*L
   16.227206   -1 H*
   16.401518   -1 %
   17.151974   -1 H*L
   17.688672   -1 H*L
   18.129040   -1 H%
   18.713441   -1 H*
   19.263901   -1 !H*L
   19.855645   -1 H*L
   20.052894   -1 %
   21.073076   -1 H*L
   21.637297   -1 L*H
   21.926288   -1 %
   22.299680   -1 H*L
   22.689589   -1 H*L
   23.042801   -1 %
   24.158395   -1 H*
   24.993259   -1 L*H
   25.296011   -1 %
   25.585003   -1 H*
   25.951976   -1 !H*L
   26.566656   -1 %
   26.893190   -1 H*L
   27.668420   -1 H*
   28.072091   -1 !H*L
   28.374844   -1 %
signal s2cer
type 0
comment created using xlabel Fri Jun  2 15:03:02 2000
comment created using xlabel Wed Feb 11 10:15:20 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.404412  -1  H*L
    0.839004  -1  H*L
    1.255488  -1  0%
signal s2cma
type 0
comment created using xlabel Fri Jun  2 14:33:20 2000
comment created using xlabel Tue Feb 10 11:55:33 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.140704  -1  %H
    0.512435  -1  H*
    0.996401  -1  H*L
    1.475610  -1  0%
signal p3cer
type 0
comment created using xlabel Fri Jan 25 11:52:43 2002
comment created using xlabel Tue Jun  2 10:54:22 1998		
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.425062   -1 H*
    0.790792   -1 !H*
    0.949420   -1 !H*
    1.477163   -1 !H*
    1.802813   -1 !H*L
    2.038284   -1 %
    2.587529   -1 H*
    2.945104   -1 !H*L
    3.105424   -1 %
    3.636485   -1 %
    3.751715   -1 H*L
    3.977165   -1 H*L
    5.079366   -1 H*L
    5.264737   -1 %
    5.555317   -1 H*L
    5.917306   -1 H*L
    6.607418   -1 H%
    7.393998   -1 H*L
    7.689588   -1 %
    8.471149   -1 H%
    8.737945   -1 H*
    9.254179   -1 !H*L
    9.424316   -1 %
    9.499466   -1 H*
    9.935336   -1 !H*L
   10.200867   -1 %
   11.037546   -1 H*L
   11.658786   -1 %
   12.163538   -1 H*L
   12.457118   -1 %
   12.898799   -1 H*
   13.396000   -1 H%
   13.652776   -1 H*L
   14.354177   -1 H*L
   14.965398   -1 H*L
   15.296058   -1 %
   15.807084   -1 H*
   16.378224   -1 H*L
   17.480425   -1 H*L
   18.041546   -1 %
   19.183836   -1 H*
   19.494457   -1 !H*L
   19.659787   -1 %
   19.810087   -1 H*
   20.195857   -1 H*L
   20.661788   -1 H*L
   21.343149   -1 H*L
   21.748959   -1 %
   22.275018   -1 H*
   22.675818   -1 %
   22.971408   -1 H*
   23.196859   -1 %
   23.467399   -1 H*
   23.878219   -1 !H*L
   24.123710   -1 %
   24.820107   -1 H*L
   25.551568   -1 H*L
   26.017499   -1 %
   26.918735   -1 H*
   27.350168   -1 !H*L
   27.921309   -1 %
   29.770001   -1 %
   30.746962   -1 H*
   31.057582   -1 !H*L
   31.418302   -1 %
   31.874217   -1 H*L
   32.194857   -1 H*L
   32.455378   -1 H*L
   33.081628   -1 H*L
   33.617699   -1 %
   34.269007   -1 H*L
   35.185838   -1 H*L
   35.440006   -1 %
   36.827870   -1 H*L
   37.108430   -1 H*L
   37.336031   -1 %
   37.409949   -1 H*L
   38.035281   -1 H*L
   38.756722   -1 H*
   39.167543   -1 H*L
   39.327863   -1 %
   39.593393   -1 H*
   40.049303   -1 H*L
   40.610424   -1 %
   41.010339   -1 %H
   41.358534   -1 H*L
   41.791900   -1 %
   42.388090   -1 %
   43.225661   -1 H*
   43.426061   -1 !H*L
   44.778762   -1 H*L
   45.214633   -1 H*L
   45.615441   -1 H*
   45.961131   -1 H*L
   46.246701   -1 %
   47.110376   -1 L*H
   47.273612   -1 H%
   47.568792   -1 L*H
   47.804262   -1 H%
   48.400863   -1 H*
   49.508075   -1 L*H
   49.818695   -1 H%
signal p3cma
type 0
comment created using xlabel Fri Jun  7 12:41:00 2002
comment created using xlabel Thu Jun  4 10:21:32 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    1.810012   -1 H*
    2.143629   -1 !H*
    2.313978   -1 !H*
    3.000732   -1 !H*
    3.343821   -1 !H*L
    3.570865   -1 %
    4.217516   -1 H*
    4.584985   -1 !H*L
    5.266118   -1 %
    5.765615   -1 H*
    6.219703   -1 !H*L
    6.981562   -1 #
    7.204664   -1 #
    7.359961   -1 H*
    7.819094   -1 !H*L
    8.656635   -1 H*L
    8.883679   -1 %
    9.257040   -1 H*
    9.766628   -1 H*L
   10.003763   -1 %
   10.679840   -1 H*L
   10.959222   -1 %
   11.919970   -1 %
   12.531503   -1 H*
   12.829183   -1 !H*L
   13.020909   -1 %
   13.252998   -1 H*
   13.671769   -1 !H*L
   13.819600   -1 %
   14.403350   -1 %H
   15.134942   -1 L*H
   15.336758   -1 H%
   15.831205   -1 %H
   16.315566   -1 L*H
   16.729282   -1 H%
   17.153097   -1 %H
   17.798918   -1 L*H
   18.126864   -1 H%
   18.665843   -1 H%
   19.019901   -1 H*
   19.795570   -1 !H*L
   20.442711   -1 !H*L
   20.583983   -1 %
   21.456831   -1 H*
   22.163190   -1 !H*L
   22.824141   -1 H*L
   23.276016   -1 %
   24.600123   -1 H*L
   25.074393   -1 %
   25.180346   -1 H*
   25.568844   -1 !H*L
   26.043106   -1 H*
   26.769655   -1 !H*L
   26.951290   -1 %
   27.339780   -1 L*
   27.763596   -1 H%
   28.303456   -1 L*H
   28.500228   -1 H%
   29.024952   -1 H*L
   29.800578   -1 %
   30.639477   -1 H*
   31.138974   -1 H*
   31.421517   -1 !H*L
   31.955033   -1 %
   33.242906   -1 H*
   33.661676   -1 !H*L
   34.075401   -1 %
   35.119804   -1 %
   35.760563   -1 H%
   36.219188   -1 H*L
   36.683877   -1 H*
   36.971467   -1 !H*L
   37.127875   -1 %
   37.733317   -1 H*
   38.152087   -1 H*
   38.495176   -1 !H*L
   39.055218   -1 !H*L
   39.443716   -1 %
   39.952292   -1 H*
   40.134939   -1 H*
   40.553709   -1 !H*
   40.967434   -1 !H*L
   41.133933   -1 %
   42.242236   -1 H*
   42.696325   -1 !H*L
   42.945232   -1 %
   43.020914   -1 H*
   43.631410   -1 !H*L
   43.797909   -1 %
   44.143348   -1 H*
   44.574896   -1 !H*L
   44.708435   -1 %
   45.073823   -1 H*
   45.409344   -1 !H*L
   45.822625   -1 %
   46.315558   -1 L*
   46.764601   -1 H*L
   47.037054   -1 %
   47.692959   -1 %
   48.139357   -1 %H
   48.444727   -1 !H*L
   49.024951   -1 H*L
   49.781760   -1 H*L
   50.180348   -1 !H*L
   50.866521   -1 H*L
   51.058247   -1 %
   51.764602   -1 H*
   52.117782   -1 !H*L
   52.748460   -1 H%
   53.495662   -1 H*
   53.985068   -1 !H*L
   54.731791   -1 H*L
   54.923517   -1 %
signal w1cer
type 0
comment created using xlabel Thu Feb 19 10:11:39 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.282918  -1  H*
    0.598991  -1  !H*L
    0.934957  -1  0%
signal w1cma
type 0
comment created using xlabel Thu Feb 19 10:09:20 1998
comment created using xlabel Wed Feb 11 09:32:09 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.241031  -1  H*
    0.627686  -1  !H*L
    0.961614  -1  0%
signal c1mmm
type 0
comment created using xlabel Tue Aug 29 12:29:27 2000
comment created using xlabel Mon Dec  7 11:28:24 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.266813  -1  H*L
    0.963930  -1  L*H
    2.003029  -1  H*L
    2.564230  -1  0%
signal Malahide_sentences/continuation_rise/c1mpm
type 0
comment created using xlabel Tue Aug 29 10:54:33 2000
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.188220  -1  H*
    0.809724  -1  !H*
    1.453090  -1  !H*L
    1.865138  -1  0%
signal dublin/d-free-f.wav
type 0
comment created using xlabel Thu May  2 15:26:18 2002
comment created using xlabel Tue Apr 23 10:20:14 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.726078   -1 H*L
    1.781428   -1 H*L
    2.428709   -1 H*L
    2.780492   -1 H*L
    3.310512   -1 H*
    3.535653   -1 %
    3.887436   -1 %
    5.808446   -1 %H
    6.099254   -1 !H*
    6.451037   -1 !H*
    6.680869   -1 #
    8.780302   -1 L*H
    9.755915   -1 L*H
   10.004508   -1 %
   10.224959   -1 L*H
   10.525147   -1 L*H
   11.041096   -1 %
   11.439783   -1 #
   12.933775   -1 H*L
   13.970363   -1 %
   14.176742   -1 H*L
   14.767738   -1 H*L
   15.175806   -1 %
   16.468674   -1 H*L
   16.782933   -1 H*L
   17.341096   -1 %
   18.090437   -1 L*HL
   19.220833   -1 %
   20.283681   -1 H*L
   20.916890   -1 H*L
   21.850288   -1 H*L
   22.544474   -1 H*L
   22.830591   -1 %
   23.330208   -1 H*L
   23.799253   -1 !H*L
   24.160417   -1 %
   24.652348   -1 H*L
   25.252725   -1 H*L
   25.913512   -1 L*HL
   26.495127   -1 H*
   26.879743   -1 H*L
   27.466049   -1 H*L
   28.497193   -1 H*L
   28.674488   -1 %
   29.842408   -1 H*L
   31.014454   -1 H*
   31.484063   -1 %
   33.470363   -1 H*
   33.681432   -1 !H*L
   33.995692   -1 %
   34.065295   -1 %H
   34.295127   -1 !H*
   34.539030   -1 !H*L
   34.811076   -1 %
   35.930397   -1 %H
   36.390060   -1 !H*L
   37.604885   -1 H*L
   37.881621   -1 %
   38.157415   -1 %H
   38.832839   -1 !H*L
   39.161170   -1 %
   39.719144   -1 #
   39.869238   -1 H*
   40.066237   -1 !H*L
   40.249164   -1 %
   41.354226   -1 %
   41.740872   -1 H*L
   42.284963   -1 %
   42.768079   -1 H*
   43.260575   -1 H*
   43.982903   -1 H*
   44.250259   -1 %
signal dublin/d-free-m.wav
type 0
comment created using xlabel Thu May  2 14:53:50 2002
comment created using xlabel Tue Apr 23 10:06:55 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.744840   -1 H*L
    1.307693   -1 H*L
    2.123830   -1 T*?
    2.714826   -1 %
    4.139214   -1 H*L
    4.795876   -1 #
    6.271670   -1 L*H
    6.463978   -1 %
    9.018951   -1 !H*L
    9.351973   -1 !H*L
   10.050284   -1 !H*
   10.472424   -1 !H*L
   10.806010   -1 %
   11.685365   -1 H*L
   12.187242   -1 #
   12.646906   -1 #
   13.246717   -1 H*L
   13.711071   -1 L*H
   14.170734   -1 %
   15.342844   -1 H*
   15.694627   -1 L*H
   16.158981   -1 %
   16.396623   -1 H*
   16.785930   -1 L*H
   17.156351   -1 %
   19.413398   -1 H*
   19.605706   -1 L*H
   19.964525   -1 %
   24.303269   -1 #
   26.894621   -1 H*
   27.169403   -1 #
   27.738916   -1 #
   32.046593   -1 H*L
   32.862165   -1 #
   33.148282   -1 H*
   34.269297   -1 !H*L
   34.555414   -1 %
   35.299500   -1 %H
   35.538712   -1 !H*L
   36.711323   -1 H*L
   37.025583   -1 %
   38.064978   -1 !H*
   38.257286   -1 !H*
   38.562165   -1 !H*
   38.688807   -1 H*L
   38.988995   -1 %
   39.649230   -1 %
   39.804015   -1 H*
   39.996323   -1 !H*
   40.980751   -1 H*L
   41.319028   -1 %
   41.810583   -1 %
   42.325967   -1 lH-l
   43.043604   -1 #
   43.990509   -1 L*H
   44.534600   -1 %
signal i1mmm
type 0
comment created using xlabel Thu Sep  7 12:39:11 2000
comment created using xlabel Mon Nov 30 11:19:45 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.496273  -1  H*
    0.870869  -1  !H*
    1.457042  -1  !H*L
    2.157675  -1  0%
signal i1mpm
type 0
comment created using xlabel Thu Sep  7 12:19:34 2000
comment created using xlabel Mon Nov 30 10:07:50 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.213961  -1  H*
    0.923065  -1  H*L
    1.301606  -1  0%
signal dublin/d-mapt-f.wav
type 0
comment created using xlabel Tue Apr 30 11:08:50 2002
comment created using xlabel Mon Apr 22 12:22:32 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.726078   -1 H*L
    0.955910   -1 %
    1.059100   -1 %H
    1.565667   -1 !H*
    1.795499   -1 !H*L
    2.058164   -1 %
    2.817262   -1 %H
    3.112760   -1 !H*L
    3.248783   -1 %
    3.441091   -1 H*
    3.849160   -1 L*H
    4.022706   -1 %
    6.023265   -1 %H
    6.360977   -1 L*H
    6.656475   -1 H*L
    6.905068   -1 %
    7.125519   -1 #
    7.509759   -1 H*L
    8.049536   -1 %
    9.806381   -1 H*L
   10.406757   -1 %
   10.828144   -1 %H
   11.086118   -1 !H*L
   11.198689   -1 %
   11.756851   -1 #
   12.421576   -1 H*
   12.871859   -1 !H*
   13.209570   -1 H*L
   14.293063   -1 %
   17.063419   -1 %H
   17.363608   -1 !H*L
   17.673177   -1 %
   18.469045   -1 #
   19.364920   -1 #
   21.613508   -1 %H
   22.138837   -1 L*H
   22.514073   -1 H%
   24.234900   -1 H*L
   24.399065   -1 %
   25.384058   -1 #
   26.100190   -1 H*
   26.395687   -1 H*L
   26.620829   -1 H*L
   26.981993   -1 %
   27.881616   -1 H*L
   27.975425   -1 %
   28.130210   -1 H*L
   28.477302   -1 %
   30.033211   -1 H*L
   30.267733   -1 H%
   30.530021   -1 %H
   30.783305   -1 !H*L
   30.938090   -1 %
   32.058540   -1 %H
   32.264920   -1 L*H
   32.377491   -1 %
   33.140714   -1 H*L
   33.525331   -1 H*L
   34.364920   -1 %
   34.401502   -1 %H
   34.621953   -1 !H*L
   35.076926   -1 %
   36.028332   -1 H*L
   37.355727   -1 H*L
   37.660606   -1 %
   38.100943   -1 H*L
   38.682558   -1 H*L
   39.100007   -1 %
   39.637901   -1 H*L
   40.712013   -1 H*
   40.932464   -1 %
   41.902255   -1 %H
   42.174301   -1 L*H
   42.319705   -1 %
   42.942027   -1 %H
   43.181239   -1 !H*L
   43.317262   -1 %
   44.025519   -1 L*H
   44.316327   -1 H*L
   44.982369   -1 %
   45.235653   -1 H*L
   45.578056   -1 %
   45.925148   -1 H*L
   46.051790   -1 %
   46.364355   -1 %H
   46.537901   -1 !H*L
   46.791185   -1 %
   47.419705   -1 H*
   47.546347   -1 H*
   47.935653   -1 %
   48.347282   -1 %H
   48.666232   -1 L*H
   48.910135   -1 %
   51.526492   -1 H*
   51.718800   -1 H*L
   52.051822   -1 %
signal dublin/d-mapt-m.wav
type 0
comment created using xlabel Tue Apr 30 09:51:43 2002
comment created using xlabel Tue Apr 30 09:24:03 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.280486   -1 %
    1.361621   -1 L*
    1.596143   -1 L*H
    1.936200   -1 %
    2.350551   -1 H*L
    2.906368   -1 %
    3.663498   -1 H*
    4.167721   -1 H*
    4.535920   -1 !H*L
    4.845490   -1 %
    5.508057   -1 H*
    5.808246   -1 !H*L
    6.035732   -1 %
    7.015093   -1 %
    7.730009   -1 #
    8.824662   -1 H*
    9.007589   -1 %
    9.262654   -1 H*
    9.748114   -1 !H*L
   10.191361   -1 %
   11.709935   -1 L*H
   11.831886   -1 %
   13.460308   -1 H*
   13.636200   -1 %
   13.804868   -1 H*
   14.060497   -1 !H*L
   14.520160   -1 %
   15.496799   -1 H*L
   15.707869   -1 #
   18.182728   -1 H*
   18.541547   -1 !H*L
   19.085638   -1 %
   20.147270   -1 H*L
   21.032607   -1 H*
   21.379699   -1 !H*L
   21.672852   -1 %
signal q2mmm
type 0
comment created using xlabel Fri Mar  9 14:55:46 2001
comment created using xlabel Fri Dec  4 10:08:28 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.204605  -1  %H
    0.434154  -1  H*
    0.816000  -1  !H*L
    1.281719  -1  0%
signal q2mpm
type 0
comment created using xlabel Fri Mar  9 15:01:06 2001
comment created using xlabel Thu Dec  3 11:13:08 1998
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    0.351226  -1  H*L
    0.776585  -1  L*H
    1.076887  -1  0%
signal dublin/d-reto-f.wav
type 0
comment created using xlabel Thu Jun  6 12:46:00 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    1.957440   -1 L*H
    2.310679   -1 L*H
    2.704938   -1 %
    3.109582   -1 H*
    3.346594   -1 !H*L
    4.276408   -1 !H*L
    4.563557   -1 %
    5.547690   -1 L*H
    5.881052   -1 !H*L
    6.083879   -1 %
    6.713317   -1 H*
    7.804938   -1 !H*
    8.345051   -1 !H*L
    8.484068   -1 %
    9.211313   -1 %H
    9.434651   -1 L*H
    9.986158   -1 !H*L
   10.341676   -1 %
   11.699812   -1 H*
   12.009750   -1 !H*L
   12.365268   -1 H*
   12.666090   -1 !H*L
   13.064908   -1 !H*L
   13.270014   -1 %
   14.120511   -1 %H
   14.421333   -1 !H*L
   14.685504   -1 %
   15.131357   -1 !H*L
   15.543849   -1 %
   16.133778   -1 !H*L
   16.322931   -1 %
signal dublin/d-reto-m.wav
type 0
comment created using xlabel Thu Jun  6 12:26:20 2002
font -*-times-medium-r-*-*-17-*-*-*-*-*-*-*
separator ;
nfields 1
#
    3.831729   -1 H*
    4.444932   -1 !H*
    4.948788   -1 !H*L
    5.673482   -1 %
    6.195618   -1 H*
    6.590127   -1 H*
    7.252644   -1 !H*L
    7.462254   -1 %
    8.577212   -1 H*L
    9.302534   -1 %
    9.551461   -1 H*
    9.748886   -1 #
   10.113693   -1 H*
   10.396955   -1 !H*L
   11.987943   -1 H*L
   12.477213   -1 %
   13.503393   -1 H*
   13.675067   -1 !H*L
   13.996955   -1 H*L
   14.580647   -1 %
   16.000388   -1 H*
   16.747169   -1 !H*L
   17.652749   -1 H*
   18.106397   -1 !H*
   19.132149   -1 !H*L
   19.303823   -1 %
   21.536891   -1 H*
   22.030454   -1 H*
   22.270797   -1 H*L
   22.639896   -1 %
signal Malahide_sentences/statement/s2mmm
type 0
